yyyymm,link
198809,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data6/adaptor.mars.internal-1694042812.7339375-486-1-cef88eff-81d3-49dc-9432-2b993d442c7d.nc
198810,https://download-0003-clone.copernicus-climate.eu/cache-compute-0003/cache/data6/adaptor.mars.internal-1694042846.7181044-12258-6-819f7794-5424-4487-ba5f-920d468b83b7.nc
198811,https://download-0019.copernicus-climate.eu/cache-compute-0019/cache/data9/adaptor.mars.internal-1694042878.9967575-15998-7-b205993f-8be5-41bd-8433-4f6a106dbe4c.nc
198812,https://download-0018.copernicus-climate.eu/cache-compute-0018/cache/data9/adaptor.mars.internal-1694042901.43879-32659-4-09fee8b0-3181-4ab0-93d6-4ccc6d7dbb7e.nc
198901,https://download-0019.copernicus-climate.eu/cache-compute-0019/cache/data7/adaptor.mars.internal-1694042934.8048449-15540-11-ba73d970-ac7d-4c67-87e1-9f0f56f7c841.nc
198902,https://download-0011-clone.copernicus-climate.eu/cache-compute-0011/cache/data6/adaptor.mars.internal-1694042956.8518472-14481-8-c6e88a69-c8d8-4855-a01a-f8fb0af097a6.nc
198903,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data0/adaptor.mars.internal-1694042978.835775-26618-10-9560358e-a7bd-4a8e-81ff-5b753cc9d055.nc
198904,https://download-0015-clone.copernicus-climate.eu/cache-compute-0015/cache/data1/adaptor.mars.internal-1694043012.4855442-24648-12-bfb986e5-8187-4707-89f3-facf985a0b24.nc
198905,https://download-0007-clone.copernicus-climate.eu/cache-compute-0007/cache/data0/adaptor.mars.internal-1694043035.0772657-18727-9-f8abc7da-fc67-4d9d-8cf7-f7d59ca17ff3.nc
198906,https://download-0014-clone.copernicus-climate.eu/cache-compute-0014/cache/data4/adaptor.mars.internal-1694043069.0771878-13616-13-c247dd1a-6394-4ade-99ab-f8d17e08e10d.nc
198907,https://download-0019.copernicus-climate.eu/cache-compute-0019/cache/data9/adaptor.mars.internal-1694043090.9575846-16070-13-95edca17-816a-438a-a008-e90832159ba9.nc
198908,https://download-0001-clone.copernicus-climate.eu/cache-compute-0001/cache/data6/adaptor.mars.internal-1694043125.278293-16478-10-db53c9d0-9615-4ec6-a4c8-15f53122eb04.nc
